,,,,,,,,,,,,
#,x,h,,,07:00:00,18/05/19,1558162800,,,,,
50,49,49,,,,,,,,,,
1023,51,50,,,,,,,,,,
1023,49,49,,,,,,,,,,
720,50,50,,,,,,,,,,
311,49,49,,,,,,,,,,
166,49,50,,,,,,,,,,
87,50,49,,,,,,,,,,
126,48,48,,,,,,,,,,
84,50,52,,,,,,,,,,
56,48,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,31709231,,,,,,,,,
#,c,40302406,,,,,,,,,,
47,49,51,,,,,,,,,,
46,49,49,,,,,,,,,,
88,50,49,,,,,,,,,,
60,49,48,,,,,,,,,,
45,49,49,,,,,,,,,,
47,50,50,,,,,,,,,,
45,49,48,,,,,,,,,,
47,50,50,,,,,,,,,,
46,49,49,,,,,,,,,,
46,48,49,,,,,,,,,,
46,49,49,,,,,,,,,,
47,49,49,,,,,,,,,,
#,t,1,31709283,,,,,,,,,
#,c,40302407,,,,,,,,,,
60,49,49,,,,,,,,,,
57,49,49,,,,,,,,,,
87,49,50,,,,,,,,,,
56,48,49,,,,,,,,,,
46,49,49,,,,,,,,,,
46,49,49,,,,,,,,,,
46,50,49,,,,,,,,,,
46,49,49,,,,,,,,,,
46,49,48,,,,,,,,,,
48,49,50,,,,,,,,,,
52,49,49,,,,,,,,,,
68,49,50,,,,,,,,,,
#,t,1,31709490,,,,,,,,,
#,c,40302408,,,,,,,,,,
50,50,51,,,,,,,,,,
50,50,50,,,,,,,,,,
123,50,51,,,,,,,,,,
65,50,51,,,,,,,,,,
52,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
50,49,51,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,51,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,31848141,,,,,,,,,
#,c,40302409,,,,,,,,,,
50,50,51,,,,,,,,,,
50,50,50,,,,,,,,,,
762,48,49,,,,,,,,,,
290,49,50,,,,,,,,,,
305,49,49,,,,,,,,,,
117,50,51,,,,,,,,,,
58,49,49,,,,,,,,,,
74,50,50,,,,,,,,,,
55,49,49,,,,,,,,,,
60,49,50,,,,,,,,,,
67,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,32032150,,,,,,,,,
#,c,40302410,,,,,,,,,,
51,50,50,,,,,,,,,,
51,51,51,,,,,,,,,,
611,51,50,,,,,,,,,,
209,50,49,,,,,,,,,,
264,51,49,,,,,,,,,,
110,50,50,,,,,,,,,,
57,51,51,,,,,,,,,,
155,51,51,,,,,,,,,,
51,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
60,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,32119453,,,,,,,,,
#,c,40302411,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
453,49,49,,,,,,,,,,
155,49,49,,,,,,,,,,
138,49,49,,,,,,,,,,
56,49,49,,,,,,,,,,
71,50,50,,,,,,,,,,
64,50,49,,,,,,,,,,
55,48,48,,,,,,,,,,
52,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
62,51,52,,,,,,,,,,
#,t,1,32169005,,,,,,,,,
#,c,40302412,,,,,,,,,,
51,51,51,,,,,,,,,,
52,51,52,,,,,,,,,,
525,51,51,,,,,,,,,,
261,51,51,,,,,,,,,,
172,51,51,,,,,,,,,,
100,50,51,,,,,,,,,,
169,51,51,,,,,,,,,,
66,49,50,,,,,,,,,,
53,49,51,,,,,,,,,,
50,50,51,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,32176642,,,,,,,,,
#,c,40302413,,,,,,,,,,
49,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
181,49,49,,,,,,,,,,
196,50,50,,,,,,,,,,
76,50,50,,,,,,,,,,
67,50,49,,,,,,,,,,
64,49,49,,,,,,,,,,
70,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,32196383,,,,,,,,,
#,c,40302414,,,,,,,,,,
50,49,50,,,,,,,,,,
48,49,49,,,,,,,,,,
824,50,48,,,,,,,,,,
468,49,49,,,,,,,,,,
298,50,49,,,,,,,,,,
219,49,49,,,,,,,,,,
144,49,49,,,,,,,,,,
79,50,49,,,,,,,,,,
52,49,49,,,,,,,,,,
58,49,49,,,,,,,,,,
65,48,48,,,,,,,,,,
52,49,49,,,,,,,,,,
#,t,1,32351515,,,,,,,,,
#,c,40302415,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
983,49,49,,,,,,,,,,
361,51,49,,,,,,,,,,
200,51,50,,,,,,,,,,
212,50,50,,,,,,,,,,
95,51,49,,,,,,,,,,
109,50,49,,,,,,,,,,
81,50,49,,,,,,,,,,
51,50,49,,,,,,,,,,
60,51,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,32436751,,,,,,,,,
#,c,40302416,,,,,,,,,,
50,50,50,,,,,,,,,,
50,51,50,,,,,,,,,,
139,50,50,,,,,,,,,,
261,50,49,,,,,,,,,,
213,50,50,,,,,,,,,,
149,50,50,,,,,,,,,,
174,51,49,,,,,,,,,,
58,50,49,,,,,,,,,,
107,50,49,,,,,,,,,,
54,50,50,,,,,,,,,,
49,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,32450562,,,,,,,,,
#,c,40302417,,,,,,,,,,
49,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
260,50,49,,,,,,,,,,
127,49,50,,,,,,,,,,
105,50,50,,,,,,,,,,
86,50,50,,,,,,,,,,
58,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,48,49,,,,,,,,,,
51,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,32526154,,,,,,,,,
#,c,40302418,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
331,49,51,,,,,,,,,,
175,49,50,,,,,,,,,,
92,49,49,,,,,,,,,,
54,49,50,,,,,,,,,,
52,50,50,,,,,,,,,,
70,49,49,,,,,,,,,,
48,48,48,,,,,,,,,,
49,48,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,32535025,,,,,,,,,
#,c,40302419,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
734,50,50,,,,,,,,,,
336,49,51,,,,,,,,,,
177,49,50,,,,,,,,,,
109,50,51,,,,,,,,,,
97,49,51,,,,,,,,,,
84,50,51,,,,,,,,,,
51,47,48,,,,,,,,,,
49,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,51,,,,,,,,,,
#,t,1,32833633,,,,,,,,,
#,c,40302420,,,,,,,,,,
50,50,51,,,,,,,,,,
52,49,51,,,,,,,,,,
196,49,51,,,,,,,,,,
106,50,51,,,,,,,,,,
94,49,51,,,,,,,,,,
55,49,50,,,,,,,,,,
55,49,51,,,,,,,,,,
53,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,32843093,,,,,,,,,
#,c,40302421,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
602,51,51,,,,,,,,,,
1023,51,51,,,,,,,,,,
468,51,51,,,,,,,,,,
323,50,50,,,,,,,,,,
183,51,51,,,,,,,,,,
159,50,51,,,,,,,,,,
64,50,51,,,,,,,,,,
74,49,50,,,,,,,,,,
54,50,51,,,,,,,,,,
100,50,51,,,,,,,,,,
#,t,1,32881356,,,,,,,,,
#,c,40302422,,,,,,,,,,
50,51,49,,,,,,,,,,
50,50,49,,,,,,,,,,
386,50,49,,,,,,,,,,
141,49,49,,,,,,,,,,
165,49,50,,,,,,,,,,
90,49,49,,,,,,,,,,
52,50,50,,,,,,,,,,
93,50,50,,,,,,,,,,
55,50,49,,,,,,,,,,
48,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
84,49,50,,,,,,,,,,
#,t,1,33073988,,,,,,,,,
#,c,40302423,,,,,,,,,,
49,49,48,,,,,,,,,,
71,49,49,,,,,,,,,,
350,49,49,,,,,,,,,,
188,49,49,,,,,,,,,,
72,49,49,,,,,,,,,,
53,49,49,,,,,,,,,,
58,50,50,,,,,,,,,,
49,49,48,,,,,,,,,,
48,49,48,,,,,,,,,,
48,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,33132877,,,,,,,,,
#,c,40302424,,,,,,,,,,
49,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
111,49,49,,,,,,,,,,
84,49,49,,,,,,,,,,
123,50,51,,,,,,,,,,
53,48,49,,,,,,,,,,
48,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
48,48,49,,,,,,,,,,
49,49,49,,,,,,,,,,
48,49,48,,,,,,,,,,
53,50,49,,,,,,,,,,
#,t,1,33146600,,,,,,,,,
#,c,40302425,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,50,,,,,,,,,,
98,50,50,,,,,,,,,,
81,51,50,,,,,,,,,,
51,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
90,50,50,,,,,,,,,,
49,51,50,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
50,51,50,,,,,,,,,,
#,t,1,33234093,,,,,,,,,
#,c,40302426,,,,,,,,,,
50,50,49,,,,,,,,,,
65,49,49,,,,,,,,,,
135,49,49,,,,,,,,,,
55,49,49,,,,,,,,,,
66,49,50,,,,,,,,,,
69,49,50,,,,,,,,,,
64,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,48,49,,,,,,,,,,
52,50,51,,,,,,,,,,
50,50,49,,,,,,,,,,
51,49,49,,,,,,,,,,
#,t,1,33334003,,,,,,,,,
#,c,40302427,,,,,,,,,,
52,50,51,,,,,,,,,,
51,50,50,,,,,,,,,,
553,48,49,,,,,,,,,,
308,49,50,,,,,,,,,,
166,49,51,,,,,,,,,,
75,50,52,,,,,,,,,,
82,48,49,,,,,,,,,,
103,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
62,49,50,,,,,,,,,,
#,t,1,33450855,,,,,,,,,
#,c,40302428,,,,,,,,,,
50,50,51,,,,,,,,,,
49,50,50,,,,,,,,,,
193,49,51,,,,,,,,,,
520,50,51,,,,,,,,,,
274,50,51,,,,,,,,,,
139,50,51,,,,,,,,,,
74,49,49,,,,,,,,,,
86,50,51,,,,,,,,,,
67,50,51,,,,,,,,,,
70,50,51,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,33450935,,,,,,,,,
#,c,40302429,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,51,,,,,,,,,,
114,50,50,,,,,,,,,,
107,50,50,,,,,,,,,,
54,49,50,,,,,,,,,,
55,50,50,,,,,,,,,,
60,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
51,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,33497730,,,,,,,,,
#,c,40302430,,,,,,,,,,
51,50,52,,,,,,,,,,
51,51,51,,,,,,,,,,
108,49,50,,,,,,,,,,
267,50,51,,,,,,,,,,
200,49,50,,,,,,,,,,
235,51,51,,,,,,,,,,
106,50,50,,,,,,,,,,
77,51,52,,,,,,,,,,
64,49,49,,,,,,,,,,
58,49,50,,,,,,,,,,
54,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,33552775,,,,,,,,,
#,c,40302431,,,,,,,,,,
50,50,50,,,,,,,,,,
49,49,51,,,,,,,,,,
166,49,51,,,,,,,,,,
300,49,50,,,,,,,,,,
246,50,50,,,,,,,,,,
94,47,48,,,,,,,,,,
66,49,49,,,,,,,,,,
69,49,51,,,,,,,,,,
97,48,49,,,,,,,,,,
50,49,51,,,,,,,,,,
79,48,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,33616394,,,,,,,,,
#,c,40302432,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
259,50,50,,,,,,,,,,
159,49,50,,,,,,,,,,
105,49,50,,,,,,,,,,
61,50,49,,,,,,,,,,
91,50,50,,,,,,,,,,
90,50,50,,,,,,,,,,
68,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
53,50,49,,,,,,,,,,
#,t,1,33821029,,,,,,,,,
#,c,40302433,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
142,49,49,,,,,,,,,,
333,49,49,,,,,,,,,,
224,49,50,,,,,,,,,,
112,49,49,,,,,,,,,,
78,49,48,,,,,,,,,,
49,49,48,,,,,,,,,,
78,48,48,,,,,,,,,,
51,51,50,,,,,,,,,,
48,49,48,,,,,,,,,,
48,49,48,,,,,,,,,,
#,t,1,33934591,,,,,,,,,
#,c,40302434,,,,,,,,,,
49,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
301,49,49,,,,,,,,,,
126,49,49,,,,,,,,,,
154,49,49,,,,,,,,,,
152,49,49,,,,,,,,,,
46,49,49,,,,,,,,,,
84,49,49,,,,,,,,,,
58,49,48,,,,,,,,,,
48,49,48,,,,,,,,,,
49,49,48,,,,,,,,,,
52,49,48,,,,,,,,,,
#,t,1,33977186,,,,,,,,,
#,c,40302435,,,,,,,,,,
50,50,50,,,,,,,,,,
50,51,49,,,,,,,,,,
467,49,49,,,,,,,,,,
235,49,49,,,,,,,,,,
56,50,49,,,,,,,,,,
142,50,49,,,,,,,,,,
98,49,48,,,,,,,,,,
71,51,50,,,,,,,,,,
62,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,34009843,,,,,,,,,
#,c,40302436,,,,,,,,,,
50,49,50,,,,,,,,,,
51,49,50,,,,,,,,,,
536,49,50,,,,,,,,,,
226,49,50,,,,,,,,,,
178,49,51,,,,,,,,,,
176,50,51,,,,,,,,,,
59,50,51,,,,,,,,,,
74,50,50,,,,,,,,,,
63,50,50,,,,,,,,,,
72,49,51,,,,,,,,,,
51,49,51,,,,,,,,,,
52,51,50,,,,,,,,,,
#,t,1,34258522,,,,,,,,,
#,c,40302437,,,,,,,,,,
50,49,51,,,,,,,,,,
49,49,50,,,,,,,,,,
81,50,50,,,,,,,,,,
147,50,50,,,,,,,,,,
48,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,51,,,,,,,,,,
50,50,51,,,,,,,,,,
49,49,51,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,34258601,,,,,,,,,
#,c,40302438,,,,,,,,,,
51,50,51,,,,,,,,,,
50,50,50,,,,,,,,,,
469,49,50,,,,,,,,,,
308,49,50,,,,,,,,,,
170,49,50,,,,,,,,,,
142,50,50,,,,,,,,,,
69,49,50,,,,,,,,,,
88,50,51,,,,,,,,,,
72,49,50,,,,,,,,,,
79,51,50,,,,,,,,,,
50,49,51,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,34269335,,,,,,,,,
#,c,40302439,,,,,,,,,,
51,50,50,,,,,,,,,,
50,50,51,,,,,,,,,,
388,50,50,,,,,,,,,,
119,50,51,,,,,,,,,,
109,50,51,,,,,,,,,,
85,51,50,,,,,,,,,,
88,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,50,,,,,,,,,,
54,50,52,,,,,,,,,,
71,50,50,,,,,,,,,,
50,51,51,,,,,,,,,,
#,t,1,34507151,,,,,,,,,
#,c,40302440,,,,,,,,,,
48,49,48,,,,,,,,,,
48,50,49,,,,,,,,,,
430,49,49,,,,,,,,,,
251,49,49,,,,,,,,,,
144,49,49,,,,,,,,,,
88,50,49,,,,,,,,,,
63,50,49,,,,,,,,,,
73,50,50,,,,,,,,,,
48,48,48,,,,,,,,,,
61,48,49,,,,,,,,,,
50,50,50,,,,,,,,,,
57,49,49,,,,,,,,,,
#,t,1,34758281,,,,,,,,,
#,c,40302441,,,,,,,,,,
51,50,50,,,,,,,,,,
51,48,49,,,,,,,,,,
181,49,49,,,,,,,,,,
160,50,49,,,,,,,,,,
148,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
50,49,51,,,,,,,,,,
51,49,50,,,,,,,,,,
51,48,50,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,35256872,,,,,,,,,
#,c,40302442,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
231,51,51,,,,,,,,,,
430,49,50,,,,,,,,,,
240,50,50,,,,,,,,,,
233,49,50,,,,,,,,,,
130,49,50,,,,,,,,,,
53,50,51,,,,,,,,,,
54,49,49,,,,,,,,,,
64,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,35257536,,,,,,,,,
#,c,40302443,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
126,50,50,,,,,,,,,,
126,49,50,,,,,,,,,,
70,49,50,,,,,,,,,,
78,50,51,,,,,,,,,,
64,51,50,,,,,,,,,,
65,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,51,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,35278358,,,,,,,,,
#,c,40302444,,,,,,,,,,
52,51,51,,,,,,,,,,
50,49,49,,,,,,,,,,
81,49,48,,,,,,,,,,
86,49,49,,,,,,,,,,
52,49,49,,,,,,,,,,
55,48,48,,,,,,,,,,
74,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
78,49,49,,,,,,,,,,
48,48,49,,,,,,,,,,
49,49,48,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,35394112,,,,,,,,,
#,c,40302445,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,49,,,,,,,,,,
678,49,50,,,,,,,,,,
337,49,49,,,,,,,,,,
225,49,50,,,,,,,,,,
98,49,50,,,,,,,,,,
86,50,49,,,,,,,,,,
94,50,49,,,,,,,,,,
58,49,48,,,,,,,,,,
56,48,49,,,,,,,,,,
67,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,35400177,,,,,,,,,
#,c,40302446,,,,,,,,,,
49,48,50,,,,,,,,,,
49,49,50,,,,,,,,,,
187,50,50,,,,,,,,,,
77,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
89,50,49,,,,,,,,,,
50,51,51,,,,,,,,,,
49,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,35478965,,,,,,,,,
#,c,40302447,,,,,,,,,,
50,51,50,,,,,,,,,,
51,50,49,,,,,,,,,,
294,49,49,,,,,,,,,,
338,50,49,,,,,,,,,,
163,50,50,,,,,,,,,,
125,50,50,,,,,,,,,,
66,50,50,,,,,,,,,,
108,50,50,,,,,,,,,,
47,49,49,,,,,,,,,,
52,51,51,,,,,,,,,,
49,49,49,,,,,,,,,,
53,49,49,,,,,,,,,,
#,t,1,35509139,,,,,,,,,
#,c,40302448,,,,,,,,,,
50,51,50,,,,,,,,,,
63,50,51,,,,,,,,,,
155,50,50,,,,,,,,,,
99,51,50,,,,,,,,,,
85,49,50,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
74,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
60,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
51,51,50,,,,,,,,,,
#,t,1,35615588,,,,,,,,,
#,c,40302449,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
273,49,50,,,,,,,,,,
101,49,49,,,,,,,,,,
47,49,49,,,,,,,,,,
87,49,49,,,,,,,,,,
54,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
84,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
51,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,35686218,,,,,,,,,
#,c,40302450,,,,,,,,,,
49,49,50,,,,,,,,,,
50,50,51,,,,,,,,,,
122,50,50,,,,,,,,,,
121,49,49,,,,,,,,,,
96,49,50,,,,,,,,,,
73,50,50,,,,,,,,,,
53,50,49,,,,,,,,,,
57,48,49,,,,,,,,,,
50,49,50,,,,,,,,,,
48,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
48,49,48,,,,,,,,,,
#,t,1,35740458,,,,,,,,,
#,c,40302451,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
110,49,49,,,,,,,,,,
61,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
76,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
52,49,50,,,,,,,,,,
64,49,49,,,,,,,,,,
48,49,48,,,,,,,,,,
49,49,50,,,,,,,,,,
49,49,48,,,,,,,,,,
#,t,1,35743260,,,,,,,,,
#,c,40302452,,,,,,,,,,
50,51,50,,,,,,,,,,
67,50,51,,,,,,,,,,
101,51,51,,,,,,,,,,
68,50,51,,,,,,,,,,
52,50,51,,,,,,,,,,
71,49,50,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,51,50,,,,,,,,,,
51,50,50,,,,,,,,,,
51,50,50,,,,,,,,,,
51,50,49,,,,,,,,,,
#,t,1,35790120,,,,,,,,,
#,c,40302453,,,,,,,,,,
51,50,51,,,,,,,,,,
52,51,51,,,,,,,,,,
190,50,50,,,,,,,,,,
443,50,52,,,,,,,,,,
197,49,52,,,,,,,,,,
95,51,51,,,,,,,,,,
79,49,51,,,,,,,,,,
57,50,51,,,,,,,,,,
69,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,51,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,35936371,,,,,,,,,
#,c,40302454,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
233,50,50,,,,,,,,,,
363,50,50,,,,,,,,,,
170,50,50,,,,,,,,,,
165,50,50,,,,,,,,,,
75,49,49,,,,,,,,,,
51,49,50,,,,,,,,,,
59,49,50,,,,,,,,,,
52,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,36017787,,,,,,,,,
#,c,40302455,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
416,50,50,,,,,,,,,,
310,49,49,,,,,,,,,,
202,49,50,,,,,,,,,,
78,49,51,,,,,,,,,,
52,49,50,,,,,,,,,,
81,49,50,,,,,,,,,,
54,48,50,,,,,,,,,,
61,49,49,,,,,,,,,,
50,48,49,,,,,,,,,,
50,49,51,,,,,,,,,,
#,t,1,36052297,,,,,,,,,
#,c,40302456,,,,,,,,,,
50,50,50,,,,,,,,,,
52,51,51,,,,,,,,,,
304,50,49,,,,,,,,,,
259,51,51,,,,,,,,,,
200,50,50,,,,,,,,,,
83,51,50,,,,,,,,,,
111,50,51,,,,,,,,,,
75,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,36101555,,,,,,,,,
#,c,40302457,,,,,,,,,,
50,50,50,,,,,,,,,,
57,50,49,,,,,,,,,,
175,49,50,,,,,,,,,,
123,49,49,,,,,,,,,,
112,49,50,,,,,,,,,,
55,49,49,,,,,,,,,,
52,49,49,,,,,,,,,,
49,48,49,,,,,,,,,,
48,48,48,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
51,49,49,,,,,,,,,,
#,t,1,36186959,,,,,,,,,
#,c,40302458,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
304,49,49,,,,,,,,,,
154,50,50,,,,,,,,,,
130,50,50,,,,,,,,,,
168,49,49,,,,,,,,,,
74,49,49,,,,,,,,,,
56,50,51,,,,,,,,,,
49,49,49,,,,,,,,,,
52,48,48,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,36228324,,,,,,,,,
#,c,40302459,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
88,49,49,,,,,,,,,,
72,50,49,,,,,,,,,,
87,50,49,,,,,,,,,,
51,51,50,,,,,,,,,,
50,51,51,,,,,,,,,,
53,50,49,,,,,,,,,,
50,50,49,,,,,,,,,,
50,51,50,,,,,,,,,,
54,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
#,t,1,36276726,,,,,,,,,
#,c,40302460,,,,,,,,,,
49,50,49,,,,,,,,,,
52,50,49,,,,,,,,,,
534,49,48,,,,,,,,,,
316,50,49,,,,,,,,,,
125,49,49,,,,,,,,,,
109,49,50,,,,,,,,,,
47,49,49,,,,,,,,,,
81,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
51,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
51,49,49,,,,,,,,,,
#,t,1,36339963,,,,,,,,,
#,c,40302461,,,,,,,,,,
49,49,49,,,,,,,,,,
48,49,48,,,,,,,,,,
210,49,49,,,,,,,,,,
159,49,49,,,,,,,,,,
74,49,49,,,,,,,,,,
62,50,48,,,,,,,,,,
47,49,48,,,,,,,,,,
52,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
48,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,36356662,,,,,,,,,
#,c,40302462,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
544,50,49,,,,,,,,,,
175,49,49,,,,,,,,,,
93,50,50,,,,,,,,,,
98,50,50,,,,,,,,,,
80,51,49,,,,,,,,,,
48,49,48,,,,,,,,,,
68,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,36368654,,,,,,,,,
#,c,40302463,,,,,,,,,,
49,50,49,,,,,,,,,,
53,51,51,,,,,,,,,,
172,49,49,,,,,,,,,,
142,49,49,,,,,,,,,,
96,49,48,,,,,,,,,,
130,51,50,,,,,,,,,,
52,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,36393011,,,,,,,,,
#,c,40302464,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
1023,50,49,,,,,,,,,,
419,50,50,,,,,,,,,,
344,50,49,,,,,,,,,,
192,50,49,,,,,,,,,,
127,51,50,,,,,,,,,,
81,50,50,,,,,,,,,,
50,49,48,,,,,,,,,,
49,50,49,,,,,,,,,,
51,50,50,,,,,,,,,,
50,51,51,,,,,,,,,,
#,t,1,36409041,,,,,,,,,
#,c,40302465,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
204,51,49,,,,,,,,,,
82,50,49,,,,,,,,,,
48,50,50,,,,,,,,,,
76,50,50,,,,,,,,,,
51,50,49,,,,,,,,,,
49,50,49,,,,,,,,,,
84,49,49,,,,,,,,,,
48,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,36429546,,,,,,,,,
#,c,40302466,,,,,,,,,,
